,RASDSSinfo,DecSDSSinfo,zSDSSinfo,HalphaSDSSline [1e-17*erg/cm^2/s],OIII5007SDSSline [1e-17*erg/cm^2/s],OIII4959SDSSline [1e-17*erg/cm^2/s],HbetaSDSSline [1e-17*erg/cm^2/s],HdeltaSDSSline [1e-17*erg/cm^2/s],N6583SDSS [1e-17*erg/cm^2/s],S6717SDSSline [1e-17*erg/cm^2/s],S6731SDSSline [1e-17*erg/cm^2/s],OII3726SDSSline [1e-17*erg/cm^2/s],OII3729SDSSline [1e-17*erg/cm^2/s],OI6300SDSSline [1e-17*erg/cm^2/s],HalphaSDSSline_ERR,OIII5007SDSSline_ERR,OIII4959SDSSline_ERR,HbetaSDSSline_ERR,HdeltaSDSSline_ERR,N6583SDSS_ERR,S6717SDSSline_ERR,S6731SDSSline_ERR,OII3726SDSSline_ERR,OII3729SDSSline_ERR,OI6300SDSSline_ERR,Dn4000SDSSindx,petroRad,petroRadE,petroR50,petroR50E,petroR90,petroR90E,Metallicity_med(T04),Metallicity_avg(T04),Mstaravg_SDSStotlgm,Mstarmed_SDSStotlgm,SFR_flag_all,totalSFR_Avg,totalSFR_Med,fibSFR_avg_all,fibSFR_med_all,fibsSFR_avg_all,fibsSFR_med_all,sSFR_avg_all,sSFR_med_all,sSFR_flag_all,avgSFRD,medSFRD,Halpha_kcorr,Hbeta_kcorr,OIII5007_kcorr,OIII4959_kcorr,SII6716_kcorr,SII6731_kcorr,NII6583_kcorr,OII3726_kcorr,OII3729_kcorr,Log(O/H)+12 [NII/OII],Log(O/H)+12 [R23],NII/Halpha,OIII/Hbeta
37,136.33721923828122,57.15994262695313,0.04631473124027252,437.872314453125,31.18431663513184,7.306242942810059,94.61157989501952,15.26398754119873,253.2340545654297,75.49462127685547,63.22565460205078,56.26049041748047,77.51599884033203,14.00492000579834,5.1644606590271,2.9500794410705566,2.853153705596924,3.0360119342803955,3.378279209136963,3.913142681121826,2.9110782146453857,2.8731672763824463,6.249360084533691,6.484103679656982,2.495335817337036,1.321667194366455,6.354849338531494,0.06910678744316101,2.710984230041504,0.013205262832343578,6.604321479797362,0.07160791754722595,-99.9000015258789,-99.9000015258789,10.406779289245604,10.391789436340332,0.0,0.44141009449958796,0.44141009449958796,-0.04467860609292984,-0.01974422857165337,-9.731863975524902,-9.706110000610352,-10.012269973754883,-10.049663543701172,0,0.0034792198352005107,0.0034792198352005107,557.1194094769095,131.97741675382068,43.08797194066721,10.127070609464536,95.393192025956,79.83733879555723,321.91440217579265,86.00346009166581,118.4623110216011,9.295695461096752,8.195604173151423,-0.23820788201865933,-0.48614357024115357
38,132.91273498535156,57.1074333190918,0.025606319308280945,2449.226318359375,147.63331604003906,55.61850357055664,637.8270874023438,158.3463897705078,1068.3448486328123,455.3927612304688,347.77880859375,373.8978576660156,326.4864807128906,42.60713195800781,21.321924209594727,4.987577438354492,4.242276668548584,8.534571647644043,4.93653678894043,10.33288288116455,7.691810607910156,6.9304070472717285,10.139729499816896,9.976253509521484,3.9618170261383057,1.2086483240127563,10.16447639465332,0.14729277789592746,3.851962566375733,0.029218917712569237,11.85039520263672,0.1567959487438202,9.089487075805664,9.09804630279541,9.988571166992188,9.973207473754883,0.0,0.06386011093854904,0.06386011093854904,-0.213695764541626,-0.2269459068775177,-9.528989791870117,-9.543461799621582,-9.962530136108398,-10.011456489562988,0,0.00019674774920219477,0.00019674774920219477,2838.3059795014015,781.9716386854775,179.94546663242517,67.92261685595052,525.5092277410023,401.1627900547068,1237.392869575073,484.81707194640876,423.26708354111196,9.248730290604911,8.253566047088992,-0.3605516030510678,-0.6380500919847584
39,161.73866271972656,39.56158828735352,0.036292191594839096,1796.226806640625,61.98545837402344,23.861167907714844,342.6307067871094,75.23666381835938,972.61767578125,212.51524353027344,205.0213928222656,113.34423065185548,89.37653350830078,36.20602416992188,14.224655151367188,3.268847942352295,3.0535793304443364,4.9379096031188965,3.6811907291412354,8.240211486816406,4.441934585571289,4.534528732299805,6.554822444915772,6.6341166496276855,3.005425453186035,1.1823304891586304,8.833849906921387,0.3542544841766357,3.566584587097168,0.022522686049342155,10.4594144821167,0.12939174473285675,9.25006103515625,9.260241508483887,10.386007308959961,10.357185363769533,0.0,0.7438300848007202,0.7438300848007202,0.6671355962753296,0.6618627905845642,-9.128569602966307,-9.157732009887695,-9.680270195007324,-9.708072662353516,0,0.003034057695226977,0.003034057695226977,2432.4791013269933,520.9730637860262,93.12630624910733,35.99141422941508,285.30006766218554,275.00941721263865,1315.6747687373106,193.39305532015027,152.4436746050359,9.363113524016093,8.215074240217964,-0.26690057159272473,-0.7477428917747982
40,198.18911743164062,46.93498992919922,0.02768054790794849,1333.008544921875,39.20540618896485,15.436816215515135,272.48910522460943,61.63366317749024,436.7702941894531,144.58522033691406,114.53278350830078,78.45449829101562,55.2829475402832,17.865793228149414,12.12519073486328,3.497308254241944,3.20875883102417,4.9346652030944815,3.856957912445069,6.031912326812744,4.511157989501953,4.236084938049316,6.4614601135253915,6.800578594207764,3.247117042541504,1.2147396802902222,15.065122604370115,0.21388529241085047,6.946040153503418,0.023259764537215236,14.894193649291992,0.1113397553563118,9.170086860656738,9.180214881896973,10.485906600952148,10.463794708251953,0.0,0.3646800816059113,0.3646800816059113,0.0522497221827507,0.018745219334959984,-9.440139770507812,-9.464717864990234,-10.159039497375488,-10.211384773254396,0,0.0005114660714973784,0.0005114660714973784,1743.7471343026307,394.9634538591645,56.22659953338801,22.216790125325762,187.68497860432157,148.56397972735562,570.7909771892173,125.93969135364176,88.71522834650484,9.318005789168545,8.197677050378806,-0.4850064075307111,-0.8466150929417438
41,209.88824462890625,56.04131317138672,0.034032240509986884,3058.07080078125,86.24501037597656,35.50516128540039,735.95849609375,186.2467193603516,1918.6297607421875,326.6672058105469,363.77960205078125,218.8364105224609,136.95903015136722,31.303829193115234,23.66219139099121,5.582462787628174,5.315786838531494,9.761441230773926,6.5345988273620605,14.906464576721193,8.17570972442627,7.348341941833496,11.618782997131348,11.196544647216797,4.6654624938964835,1.0821741819381714,7.546211242675781,0.09135902673006058,3.294262409210205,0.009143833070993423,8.208856582641603,0.05400494486093521,-99.9000015258789,-99.9000015258789,10.261222839355467,10.226719856262207,0.0,0.7363600730895996,0.7363600730895996,0.3599895536899567,0.3783048093318939,-9.08590030670166,-9.064635276794434,-9.555419921875,-9.592187881469727,0,0.004116067069644071,0.004116067069644071,3686.5950605636594,952.8814433117797,110.84345848174063,45.74364078265156,391.7018829844367,435.97787411031044,2311.3846590273115,304.20023320270514,190.3420500294641,9.374901922291409,8.208279744331847,-0.20275321038879635,-0.934328801495048
42,192.7685089111328,48.40855407714844,0.04942526295781136,2542.316162109375,206.22601318359372,77.2381591796875,644.2020874023438,0.0,1617.12158203125,374.6277160644531,305.4042053222656,420.5138854980469,347.0333557128906,54.64204025268555,22.096027374267575,5.878943920135497,4.6922035217285165,8.479056358337402,-0.7104119658470154,13.398622512817385,6.967792987823486,6.466276168823242,10.47722339630127,10.1887788772583,4.313243865966797,1.1708120107650757,3.63489294052124,0.022633207961916924,1.5229790210723877,0.005040941759943962,4.427652359008789,0.033599920570850365,-99.9000015258789,-99.9000015258789,10.223272323608398,10.202411651611328,0.0,0.44553008675575256,0.44553008675575256,0.2356439232826233,0.23140934109687805,-9.501267433166504,-9.503835678100586,-9.81931972503662,-9.857745170593262,0,0.010733563172988861,0.010733563172988861,2986.793947071578,804.8715142104305,256.0243720106464,96.09177528012503,438.0957629013066,356.98589641367323,1898.7268439866602,558.574891144255,460.88187728101803,9.284179543270676,8.147713378110078,-0.19674277208747099,-0.4974452476799065
43,238.3981475830078,32.305709838867195,0.04993215575814247,1080.7247314453123,176.74317932128906,58.57179641723633,293.4732360839844,76.83210754394531,396.18695068359375,201.99615478515625,153.75424194335938,280.85098266601557,300.9295654296875,46.22089385986328,11.56955337524414,5.95338773727417,4.936458110809326,5.995368003845215,4.826335430145264,6.474688053131104,5.531512260437012,5.050093173980713,11.146937370300293,10.883109092712402,4.065290451049806,1.3198474645614624,6.258248805999756,0.17105524241924286,2.6006968021392822,0.0218050554394722,8.20401668548584,0.1466740369796753,8.968575477600098,8.976973533630371,10.34969425201416,10.334527969360352,0.0,0.2802800834178925,0.2802800834178925,-0.2534734308719635,-0.2704524397850037,-9.992259979248047,-10.011393547058104,-10.115809440612793,-10.166529655456543,0,0.002277910807110267,0.002277910807110267,1226.4463334790078,349.5304181208873,209.45333712477904,69.52685789993139,228.4027573104556,173.7935899078228,449.3996663462708,350.9714154282577,376.00686004215896,9.154806796456594,6.652348856744613,-0.4360158035684804,-0.22239769232832285
44,233.89886474609372,35.636451721191406,0.04634576290845871,1651.7254638671875,949.7723999023438,319.1535339355469,450.4797058105469,102.83301544189452,328.20416259765625,205.90061950683597,157.56581115722656,462.10968017578125,525.2976684570311,35.41978454589844,15.355774879455565,10.28304672241211,5.698025703430176,6.559430122375487,4.167584896087647,4.415551662445068,4.0138187408447275,3.699682474136353,11.108675956726074,11.676782608032227,2.509482860565185,1.138494610786438,3.770351886749268,0.10790257155895233,1.643335461616516,0.015257025137543678,4.872385025024414,0.11174057424068452,8.80816650390625,8.811863899230957,9.531925201416016,9.501596450805664,0.0,0.3037201166152954,0.3037201166152954,0.06156693771481514,0.032452359795570374,-8.977560043334961,-8.988486289978027,-9.26648998260498,-9.313905715942383,0,0.006800798630334624,0.006800798630334624,1870.3746362496836,534.9200735438158,1122.2732903003764,377.7337854024271,232.32727961187513,177.72787671312184,371.4816723933742,575.280618500192,653.8473597659558,9.045873163990365,-31.685046703794875,-0.7019912124289902,0.3218097313451628
45,155.9035186767578,42.35103988647461,0.0452713668346405,2691.7041015625,201.21734619140625,64.61290740966797,632.2203979492188,152.13233947753906,1369.06787109375,457.8796081542969,384.6540832519531,400.2835388183594,339.1402893066406,80.12596130371094,22.11690902709961,5.123881340026856,4.034751892089844,7.850449562072754,4.821962833404541,11.048869132995604,6.915040016174316,6.346657752990723,10.92312240600586,10.61940860748291,3.785475254058838,1.1458661556243896,6.650497913360597,0.12738844752311707,3.0155041217803955,0.05724768340587616,8.25164794921875,0.3893065452575684,9.059687614440918,9.079684257507324,10.489588737487793,10.476372718811037,0.0,0.7680801153182983,0.7680801153182983,0.5145637989044191,0.4834890961647034,-9.362070083618164,-9.388031005859377,-9.76078987121582,-9.819772720336914,0,0.005527749145627906,0.005527749145627906,3284.6694594506826,832.4531110079778,262.86830875386187,84.63002720052503,555.5668065856315,466.4624946604217,1669.4489844687507,568.4898537985804,481.53985715216277,9.266314709194774,8.171037794711008,-0.2939185201875275,-0.5006215496928917
46,162.5899658203125,41.46402359008789,0.023764042183756832,5290.1025390625,166.6609344482422,67.55608367919922,857.9212646484375,159.33438110351562,2642.284912109375,614.3900756835938,518.6283569335939,26278.03125,-366.3612365722656,101.75428771972656,43.3844108581543,10.30716037750244,9.698445320129396,13.37706184387207,7.825487613677978,25.412508010864254,16.061273574829098,15.404218673706055,274941.875,1788.0484619140625,11.289793968200685,1.2769829034805298,16.805824279785153,0.8366527557373047,5.539186477661133,0.03932102397084236,17.12483024597168,0.19148732721805573,9.255675315856934,9.280782699584961,10.612475395202637,10.599821090698242,0.0,1.1418300867080688,1.1418300867080688,1.1571053266525269,1.0956467390060425,-8.703669548034668,-8.738574028015138,-9.507149696350098,-9.541682243347168,0,0.0012868619890893877,0.0012868619890893877,7769.99323945693,1459.4076857058524,279.2300791713415,113.75733333488215,892.5103423905367,752.6006637112056,3875.481512588332,51734.41228045712,-720.9397930784547,8.446033197440373,-279918.96922627627,-0.3020949714363422,-0.7182144295942301
47,227.90098571777344,35.774620056152344,0.04159466177225113,729.3395385742188,117.4900131225586,34.68611526489258,202.92648315429688,44.40262222290039,217.51046752929688,153.42584228515625,103.83796691894531,187.65892028808597,231.79193115234372,20.00456428527832,7.581288337707519,3.9629950523376474,3.2794606685638428,4.200599193572998,3.5382459163665767,3.924051761627197,3.731831312179565,3.346977949142456,8.291717529296875,8.790534019470215,2.696432590484619,1.194163203239441,5.307378768920898,0.11685821413993835,2.3666250705718994,0.013612689450383186,6.564268112182617,0.1037137508392334,8.869621276855469,8.882484436035156,9.825519561767578,9.805505752563477,0.0,-0.05057990178465843,-0.05057990178465843,-0.5169486403465271,-0.5399613380432129,-9.658289909362793,-9.675493240356444,-9.9093599319458,-9.94794464111328,0,-0.0005715680489087962,-0.0005715680489087962,817.67606489234,237.65979870137664,136.97929322434248,40.50045425093358,171.44557641676036,115.99704548005593,243.75308650039338,229.53977727579849,283.4839051005656,9.126824672360648,7.001349099527908,-0.52563116160205,-0.2393008039002387
48,197.9183654785156,44.35720443725586,0.03671010583639145,1591.823486328125,42.220211029052734,16.138113021850586,324.56353759765625,71.2799301147461,585.7453002929688,214.0634765625,165.90176391601562,104.28003692626952,100.62116241455078,21.701984405517575,13.584330558776855,3.335099935531616,3.1318488121032715,5.4014763832092285,3.808687686920166,6.4444007873535165,4.467344284057617,4.082681655883788,6.646077632904053,6.647216796875,2.8063373565673833,1.149611234664917,9.28286361694336,0.057777568697929375,4.263456344604491,0.013736126013100149,10.249650955200195,0.09113045036792757,9.136795043945312,9.15467929840088,10.143843650817873,10.12867259979248,0.0,0.5151901245117188,0.5151901245117188,0.3970080316066742,0.3791728615760803,-8.880999565124512,-8.896951675415039,-9.665009498596193,-9.692005157470703,0,0.0019030654166790318,0.0019030654166790318,2084.978656108614,471.2767945600867,60.65447277316479,23.26645333477227,278.2200172164408,215.4633276031552,766.4554504658131,167.7744742113907,161.836170248803,9.318915799075365,8.22508868553378,-0.4346146965196849,-0.890413223774305
49,163.21913146972656,43.42839813232422,0.024237124249339104,1609.3768310546875,50.25264358520508,26.77307891845703,353.5036926269531,78.12760925292969,656.5298461914062,162.79476928710938,122.59220123291016,87.99317932128906,81.7760009765625,30.103801727294922,11.396040916442873,3.3746640682220463,3.2948601245880127,4.799488544464111,3.089344024658203,6.508108139038086,4.339684963226318,4.185888767242432,5.683005809783936,5.6653404235839835,3.3417139053344727,1.2684657573699951,5.3552446365356445,0.05238351598381996,2.237173557281494,0.0063622486777603635,6.323402404785156,0.03961596265435219,9.23729419708252,9.25687026977539,9.988232612609863,9.974014282226562,0.0,0.08858009427785872,0.08858009427785872,-0.026995787397027016,-0.04743191972374916,-9.454480171203613,-9.476849555969238,-9.937719345092773,-9.967025756835938,0,0.0009831677756240807,0.0009831677756240807,2030.8883019924667,487.5421605742778,68.6725022226731,36.69825354895739,204.06651593517583,153.573171168957,827.7769469188944,132.57647301613835,123.17540045549512,9.353825096788201,8.157312079479546,-0.3897727106489468,-0.8512293055121034
50,177.24070739746094,11.455116271972654,0.04311460629105568,692.81640625,177.0693817138672,57.95070266723633,183.1492156982422,44.80891418457031,427.1543273925781,116.41197204589844,96.84613037109376,78.6296157836914,64.65692901611328,11.820762634277346,8.184415817260742,5.530818462371826,4.381180286407472,4.928929328918457,4.303045749664307,6.656019687652588,4.339156150817871,4.1600847244262695,9.000438690185547,8.493363380432129,3.4374327659606934,1.291736364364624,7.709436893463135,0.10936608165502547,3.3502964973449707,0.01830094307661056,8.719058036804201,0.11588866263628005,-99.9000015258789,-99.9000015258789,10.263087272644043,10.25155544281006,0.0,-0.025259902700781826,-0.025259902700781826,-0.4383224844932556,-0.42319804430007935,-9.917737007141113,-9.90107250213623,-10.323299407958984,-10.339926719665527,0,-0.00013528090035458282,-0.00013528090035458282,796.8736514093163,222.223136759843,213.66088416782955,70.05451806408394,133.3602284116921,110.90298983898468,491.0592382838818,100.61634996329005,82.7228890455188,9.326448579657109,7.0686428522970495,-0.21025558130997513,-0.017064252273229056
51,199.2313690185547,7.719887733459473,0.04961561784148216,241.718505859375,4.181025981903076,4.421774864196777,42.66466522216797,11.200617790222168,103.22515106201172,29.35403251647949,25.01234245300293,14.701621055603027,6.364551067352295,6.559340000152588,4.1120948791503915,2.2320876121521,2.1694788932800293,2.378161907196045,2.4362552165985107,3.212940454483032,2.307742118835449,2.2495522499084477,4.756098747253418,4.607360363006592,2.0021536350250244,1.350029230117798,5.37675142288208,0.16456055641174314,2.437884569168091,0.026915432885289192,6.774638652801514,0.2139357477426529,-99.9000015258789,-99.9000015258789,10.175451278686523,10.166440963745117,0.0,-0.2430699020624161,-0.2430699020624161,-0.2866421639919281,-0.34276795387268066,-9.828855514526367,-9.883001327514648,-10.459939956665039,-10.507493019104004,0,-0.0026763406833254975,-0.0026763406833254975,340.3019497065826,68.44890089685755,6.617710084606354,7.030189731618016,40.922532324633835,34.836871746989786,145.1432453774795,26.861270469869584,11.623947087027387,9.337891413610084,8.238285533016514,-0.37006760772252983,-1.0146587417131354
52,190.10232543945312,8.265542030334473,0.04736894369125366,831.1481323242188,145.36376953125,42.56091690063477,213.9336395263672,53.57536697387695,326.359375,162.5622100830078,124.21569061279295,165.05592346191406,148.44374084472656,24.28687286376953,7.337666034698486,3.2357735633850098,2.4415745735168457,3.521460771560669,2.617457866668701,3.756636381149292,2.944979429244995,2.794717788696289,5.248191356658936,5.57031774520874,2.0002152919769287,1.193424940109253,5.197396278381348,0.07654343545436859,2.252508640289306,0.020398387685418132,6.047991752624513,0.1373063176870346,8.950562477111816,8.961060523986816,9.938502311706543,9.994187355041504,2.0,-0.09882984310388564,-0.09882984310388564,-0.049559086561202996,-0.06709708273410797,-9.332880020141602,-9.347633361816406,-10.074179649353027,-10.165879249572754,0,-0.0011645726084621953,-0.0011645726084621953,968.8296491549063,264.4085680359536,178.57503475126964,52.389875324310914,188.65994982293398,144.09631558163747,380.20835070505086,216.23667778055756,194.43816003789547,9.199648852307604,7.090130212787107,-0.40622576981999203,-0.17045478083946608
53,236.8058624267578,6.576189041137695,0.048088449984788895,1871.83837890625,334.8690490722656,113.74364471435548,479.07611083984375,116.926025390625,771.4524536132812,241.55064392089844,214.3876953125,453.6557312011719,330.0091552734375,34.85730743408203,15.976757049560547,5.54246187210083,3.758336544036865,6.123292922973633,3.885778427124024,6.927957057952881,4.2866125106811515,4.073283672332764,9.658594131469727,9.085225105285645,2.626605749130249,1.1497104167938232,3.91978931427002,0.07054376602172853,1.6770645380020142,0.015210554003715515,5.117941856384277,0.10560455173254013,9.055445671081543,9.074094772338867,9.909995079040527,9.889166831970217,0.0,0.4895701110363007,0.4895701110363007,0.3472920656204224,0.3282249867916107,-9.081779479980467,-9.093828201293944,-9.46403980255127,-9.496813774108887,0,0.010142372891641476,0.010142372891641476,2188.117018396001,594.4361586479861,412.94772582344274,140.5514024657108,281.10344335304876,249.3852233522938,901.2876543321693,597.3070344421112,434.4273171473679,9.178404044282376,6.031590088812423,-0.3852071217105747,-0.15821014031056588
54,251.12814331054688,19.940757751464844,0.022977454587817192,3339.669189453125,219.52186584472656,65.44942474365234,764.525146484375,148.25685119628906,1305.4061279296875,511.8746948242188,400.6158752441406,2903.296142578125,201.7484130859375,84.34322357177734,28.61264228820801,8.755644798278809,7.669072151184082,11.346029281616213,7.0267863273620605,14.925701141357422,11.588836669921875,10.472320556640623,1712.8560791015625,69.25247955322266,7.562765121459961,1.3110342025756836,9.652628898620604,0.14392738044261932,4.090260028839111,0.015637785196304318,12.352402687072756,0.10563886165618896,9.10822296142578,9.116230964660645,10.306641578674316,10.290383338928224,0.0,0.4120400846004486,0.4120400846004486,0.2082890421152115,0.1868616193532944,-9.2492094039917,-9.267827987670898,-9.935050010681152,-9.972843170166016,0,0.0014076619626019868,0.0014076619626019868,4128.084936557059,1024.6972800029303,291.77124436150547,87.2320358101975,628.8823930962097,491.9035153215504,1612.3310998182792,4217.742244568823,293.01516612620065,8.947356629716241,-70.47083081075345,-0.4082943933935108,-0.5455530958095888
55,230.521728515625,5.854867935180664,0.03561602905392647,3717.0107421875,372.310302734375,135.83242797851562,808.2446899414062,185.7519378662109,1697.2999267578125,564.7646484375,453.51513671875,455.8432922363281,332.0248107910156,102.1568832397461,32.92242431640625,11.028247833251953,9.158535957336426,12.688426971435547,8.523640632629395,17.404756546020508,12.019048690795898,11.147727966308594,17.75259017944336,16.920965194702152,7.989474296569824,1.1880269050598145,9.833572387695312,0.1500006765127182,4.02955961227417,0.01688629761338234,12.606569290161133,0.10932528227567673,9.082964897155762,9.08401870727539,10.520201683044434,10.501267433166504,0.0,0.9273700714111328,0.9273700714111328,0.7984032630920409,0.7730024456977844,-8.896749496459961,-8.917290687561035,-9.63148021697998,-9.666417121887207,0,0.00305267496544442,0.00305267496544442,4714.302194818468,1122.5221953978105,512.2430485070139,187.4676578306951,711.4283464884941,570.9138724093887,2150.823270574022,692.9490050170068,504.584974938927,9.273133716555995,8.01274994979481,-0.34081269147080007,-0.34071886353840847
57,214.93011474609372,49.23664855957031,0.025528369471430782,2837.630615234375,116.30095672607422,29.886096954345703,452.399169921875,105.75772094726562,3351.024169921875,593.7066650390625,656.221923828125,157.9790496826172,77.59754180908203,115.49671936035156,31.423259735107425,5.9236040115356445,5.468366146087647,11.158903121948242,9.04685878753662,26.06281089782715,11.059037208557127,11.417271614074707,8.050229072570799,7.476248264312744,7.2368106842041025,1.2020004987716677,8.79279613494873,0.072700135409832,3.438243865966797,0.008409730158746244,9.675050735473633,0.045233245939016335,-99.9000015258789,-99.9000015258789,10.549066543579102,10.533401489257812,0.0,1.2410300970077517,1.2410300970077517,1.256803274154663,1.252344250679016,-8.84404468536377,-8.848170280456543,-9.337749481201172,-9.359869003295898,0,0.005109500351576157,0.005109500351576157,4203.625631763488,778.71824209009,197.10347627592796,50.911437294839146,869.6533589565679,960.1830167257845,4957.0309655227775,315.7375766940501,155.01479135464123,9.44778455398244,8.212947165589782,0.07159760035915828,-0.5966860645918354
58,233.9608154296875,9.566793441772461,0.04246792197227478,1423.6866455078125,51.36933517456055,16.937664031982422,235.19874572753903,52.18628311157226,777.8839111328125,156.22647094726562,149.47503662109375,83.8956527709961,22.541393280029297,22.622182846069336,11.69360065460205,3.4926505088806152,3.159266233444214,4.806217670440674,4.1259446144103995,7.294345378875732,4.137995719909668,4.0663437843322745,7.7438111305236825,7.253705024719237,3.025035858154297,1.2647618055343628,5.861838340759277,0.09644925594329834,2.6190435886383057,0.11913733929395676,6.246403694152832,0.7234170436859131,9.304482460021973,9.299161911010742,10.240493774414062,10.227699279785156,0.0,1.163270115852356,1.163270115852356,1.1962045431137085,1.203296184539795,-8.387509346008299,-8.40318489074707,-9.11790943145752,-9.134819984436037,0,0.010776135019614448,0.010776135019614448,2071.806431053816,395.0082855419764,85.00282219483785,28.16545644170188,224.91438229867805,214.97187505245336,1130.4561876358678,162.49482855512483,43.640365542560396,9.365513114476837,8.225050730712955,-0.26309544148485453,-0.667172860268923
59,223.55767822265625,12.50203800201416,0.029767660424113274,2335.762451171875,188.0652313232422,61.34366226196289,603.5771484375,133.70294189453122,978.09765625,516.478759765625,387.2494201660156,476.93438720703125,443.6468200683594,50.47958374023438,21.511817932128906,5.930967807769775,4.7879719734191895,8.309497833251951,4.959911346435547,10.377471923828123,8.56993579864502,7.665986061096191,12.299500465393065,12.2996826171875,4.5961575508117685,1.238388180732727,8.91884708404541,0.08226539939641953,3.2593414783477783,0.015863193199038506,10.29324722290039,0.08293614536523819,9.002975463867188,9.00379467010498,10.149044036865234,10.13444709777832,0.0,0.01746009849011898,0.01746009849011898,-0.2542596161365509,-0.2728823721408844,-9.74778938293457,-9.766401290893556,-10.17371940612793,-10.217874526977539,0,6.986817199572549e-05,6.986817199572549e-05,2717.3479685094553,743.9628234383043,230.42456730877902,75.30964965998358,598.2526390872357,448.3752008745492,1137.2566598380447,622.6656342093188,579.1032568640557,9.204825208838557,8.054348611620558,-0.37828676655956056,-0.5090224533166147
60,246.11358642578125,21.82773780822754,0.034542769193649285,637.3161010742188,96.66329193115234,29.271526336669922,172.1234130859375,39.795108795166016,237.71701049804688,135.23475646972656,102.46345520019531,140.39344787597656,142.4355926513672,17.057239532470707,6.8062920570373535,3.8438596725463863,3.2198989391326904,3.994325399398804,3.600104093551636,4.060133934020996,3.807587385177612,3.3488290309906006,7.5603275299072275,7.647978782653809,2.5620923042297363,1.252663016319275,7.1542558670043945,0.15839679539203644,3.181135892868042,0.02639946714043617,8.685423851013184,0.1451970636844635,8.965736389160156,8.966836929321289,9.850004196166992,9.833125114440918,0.0,-0.2764098942279816,-0.2764098942279816,-0.6483724117279053,-0.6888629794120789,-9.67529010772705,-9.699049949645996,-10.171579360961914,-10.2152738571167,0,-0.001718995640979652,-0.001718995640979652,725.226153499269,205.77575786578518,114.97333605513084,34.8751335210201,153.31960376212044,116.12440421664921,270.37940791270427,176.29129366018478,178.82830617615184,9.180700325069301,7.404590523292302,-0.42849984479443143,-0.252797076866562
61,231.7433624267578,28.85260963439941,0.03453444689512253,939.5696411132812,30.662357330322266,13.974564552307127,215.02777099609372,57.888893127441406,358.3951110839844,123.50596618652344,96.74483489990234,62.15233612060547,48.00739669799805,12.257256507873535,10.17522144317627,3.5329630374908447,3.4129869937896733,4.613626003265381,3.611403465270996,5.657908916473389,4.415695667266847,4.012502193450929,6.238880157470702,6.065568923950195,3.1239125728607178,1.2881357669830322,20.63975143432617,0.1989489048719406,9.195659637451172,0.4523173868656158,18.037189483642575,1.5779539346694946,9.169079780578613,9.180953979492188,10.636337280273438,10.625380516052246,0.0,0.1989900916814804,0.1989900916814804,-0.0051701837219297895,-0.025583557784557343,-9.443249702453613,-9.465564727783203,-10.469039916992188,-10.523233413696287,0,0.00014868688186996058,0.00014868688186996058,1161.5437493582256,288.2592452159506,40.761738423511254,18.629093305455534,151.7586218190558,118.80618489751683,442.7227690023341,90.31385585928379,69.7423030356172,9.326947479113745,8.191711539782988,-0.4189037139829021,-0.8495305474315895
62,21.20384407043457,0.9100284576416016,0.03305252641439438,1615.0518798828125,47.75053024291992,22.999441146850586,222.4542999267578,32.905261993408196,620.4957885742188,139.05322265625,110.97190856933594,55.12750625610352,81.06049346923828,37.51838684082031,17.975419998168945,6.081843852996826,5.94254207611084,6.25535774230957,4.848249912261963,11.367005348205565,8.353446006774902,8.260075569152832,9.434273719787598,9.487582206726074,7.055478572845459,1.3447285890579224,9.910622596740724,0.22085663676261905,4.528960227966309,0.02547069080173969,12.750012397766113,0.17995284497737885,9.23561191558838,9.261727333068848,10.79123306274414,10.7770357131958,0.0,1.023340106010437,1.023340106010437,1.0211037397384644,1.0062966346740725,-9.082109451293944,-9.103902816772461,-9.8081693649292,-9.83326244354248,0,0.0033164102281125346,0.0033164102281125346,2574.1593941406004,423.6619848263179,89.27972615395909,43.26565796370701,218.68791537558758,174.30029038409143,987.296235695794,125.34142561721706,184.20286801727013,9.37870036866871,8.140708637751148,-0.41618795411984905,-0.6762666470298286
63,161.38209533691406,13.319843292236328,0.03399477526545525,1508.7362060546875,147.57542419433594,52.90104293823242,379.10260009765625,91.0478286743164,624.6181030273438,238.57676696777344,175.39073181152344,304.2211608886719,262.88601684570307,28.2993278503418,10.86829948425293,3.3906033039093018,2.7633256912231445,4.466099739074707,3.3016133308410645,5.15580940246582,3.6367416381835938,3.2367513179779053,7.706885814666747,7.220321655273437,2.192191362380981,1.170332670211792,5.476823329925537,0.10867633670568466,2.322651624679565,0.013057239353656769,6.640594959259032,0.08898825198411943,9.046551704406738,9.054651260375977,9.70415496826172,9.680410385131836,0.0,0.06059009954333305,0.06059009954333305,-0.22202980518341064,-0.25845637917518616,-9.248749732971193,-9.263948440551758,-9.680099487304688,-9.715660095214844,0,0.0006429753591916646,0.0006429753591916646,1779.9795442652066,476.41416455762595,184.24817034219623,66.1902056895549,280.13729547615105,205.8501942845034,736.467695569076,407.10645807357605,351.72338536741046,9.203525501410516,7.85739603144347,-0.3832613096779267,-0.4125814814394507
